run_ts_utc,date,market_id,question,slug,end_date,outcome_yes,price_yes,outcome_no,price_no,volume_24h,volume_total,liquidity
2026-09-22T10:26:54+00:00,2026-09-22,561238,Will Glenn Youngkin win the 2028 US Presidential Election?,will-glenn-youngkin-win-the-2028-us-presidential-election,2029-01-21T04:59:00Z,Yes,0.0015,No,0.9985,681848.742,28199335.246642977,629951.09551
2026-09-22T10:26:54+00:00,2026-09-22,4811329,Dota 2: Team Nemesis vs GamerLegion (BO3) - PGL Wallachia Group Stage,dota2-nem-gl-2026-09-22,2026-09-22T13:00:00Z,Team Nemesis,0.0005,GamerLegion,0.9995,580241.0565539998,580241.0565539999,386138.26181
2026-09-22T10:26:54+00:00,2026-09-22,665374,Will the U.S. invade Iran before 2027?,will-the-us-invade-iran-before-2027,2027-01-01T04:59:00Z,Yes,0.145,No,0.855,555403.3294759997,68084485.944955,856935.8588
2026-09-22T10:26:54+00:00,2026-09-22,2772194,Will Shakhtar Donetsk win the 2026-27 UEFA Champions League Championship?,will-shakhtar-donetsk-win-the-2026-27-uefa-champions-league-championship-20260701202025578,2027-05-30T23:59:00Z,Yes,0.0015,No,0.9985,457814.1,20831350.191999998,405253.03401
2026-09-22T10:26:54+00:00,2026-09-22,4788102,"Chengdu Open, Qualification: Luca Castelnuovo vs Pavel Kotov",atp-casteln-kotov-2026-09-21,2026-09-29T02:00:00Z,Luca Castelnuovo,0.115,Pavel Kotov,0.885,429317.43156600004,424596.571566,63408.2624
2026-09-22T10:26:54+00:00,2026-09-22,2589813,Will the Fed increase interest rates by 25 bps after the October 2026 meeting?,will-the-fed-increase-interest-rates-by-25-bps-after-the-october-2026-meeting-20260617190324032,2026-10-29T03:59:00Z,Yes,0.525,No,0.475,409371.0010479998,2394513.8418659978,454529.0239
2026-09-22T10:26:54+00:00,2026-09-22,4788095,"Chengdu Open, Qualification: Shintaro Mochizuki vs Linang Xiao",atp-mochizu-xiao-2026-09-21,2026-09-29T02:00:00Z,Shintaro Mochizuki,0.9995,Linang Xiao,0.0005,358724.20269199996,358523.13269200013,754763.54484
2026-09-22T10:26:54+00:00,2026-09-22,562831,"2026 Balance of Power: R Senate, R House",2026-balance-of-power-r-senate-r-house-537,2026-11-03T00:00:00Z,Yes,0.065,No,0.935,348335.7117230001,3810477.6252479996,571524.0982
2026-09-22T10:26:54+00:00,2026-09-22,2589812,Will there be no change in Fed interest rates after the October 2026 meeting?,will-there-be-no-change-in-fed-interest-rates-after-the-october-2026-meeting-20260617190324031,2026-10-29T03:59:00Z,Yes,0.475,No,0.525,320017.17925800005,2594667.5924109984,293974.3021
2026-09-22T10:26:54+00:00,2026-09-22,4776883,LoL: DN SOOPers Challengers vs EDward Gaming Youth Team (BO1) - World Star Challengers Invitational Group A,lol-dnsc-edgy-2026-09-22,2026-09-22T15:00:00Z,DN SOOPers Challengers,0.9995,EDward Gaming Youth Team,0.0005,314654.90847799974,314735.2055020001,221922.35024
2026-09-22T10:26:54+00:00,2026-09-22,3866000,"Will Ethereum dip to $2,250 by December 31, 2026?",will-ethereum-dip-to-2250-by-december-31-2026,2027-01-01T05:00:00Z,Yes,0.28,No,0.72,308203.63965900004,955883.6355849999,38955.075
2026-09-22T10:26:54+00:00,2026-09-22,4174612,Trump out as President by September 30?,dtrump-out-as-president-by-september-30,2026-10-01T03:59:00Z,Yes,0.0025,No,0.9975,296287.480422,1633503.8406620005,246400.46944
2026-09-22T10:26:54+00:00,2026-09-22,601819,Will Luiz Inácio Lula da Silva win the 2026 Brazilian presidential election?,will-luiz-incio-lula-da-silva-win-the-2026-brazilian-presidential-election,2026-10-04T00:00:00Z,Yes,0.385,No,0.615,285690.77653000044,11769013.937886994,361933.6244
2026-09-22T10:26:54+00:00,2026-09-22,601830,Will Geraldo Alckmin win the 2026 Brazilian presidential election?,will-geraldo-alckmin-win-the-2026-brazilian-presidential-election,2026-10-04T00:00:00Z,Yes,0.0015,No,0.9985,277186.34599999996,6573240.330682,162810.48362
2026-09-22T10:26:54+00:00,2026-09-22,4726852,Counter-Strike: B8 vs Luminosity (BO3) - Logitech G Play Connect Playoffs,cs2-b8-lg6-2026-09-22,2026-09-22T19:00:00Z,B8,0.615,Luminosity,0.385,270103.458857,273284.7219949999,97246.2551
2026-09-22T10:26:54+00:00,2026-09-22,2034729,Will the US confirm that aliens exist by September 30?,will-the-us-confirm-that-aliens-exist-by-september-30-396,2027-01-01T04:59:00Z,Yes,0.0065,No,0.9935,269890.72546700004,6317648.309314002,254367.69519
2026-09-22T10:26:54+00:00,2026-09-22,4811419,Dota 2:  Pipsqueak+4 vs Team Cobra - Game 1 Winner,dota2-pi-tc4-2026-09-22-game1,2026-09-22T15:20:00Z, Pipsqueak+4,0.9995,Team Cobra,0.0005,269785.6641259999,269785.6641259999,217131.2722
2026-09-22T10:26:54+00:00,2026-09-22,4776890,LoL: KT Rolster Challengers vs Bilibili Gaming Junior (BO1) - World Star Challengers Invitational Group B,lol-ktc-blgj-2026-09-22,2026-09-22T15:45:00Z,KT Rolster Challengers,0.9995,Bilibili Gaming Junior,0.0005,240993.643126,240989.433126,313144.19599
2026-09-22T10:26:54+00:00,2026-09-22,3120760,"NATO x Russia military clash by October 31, 2026?",nato-x-russia-military-clash-by-october-31-2026,2026-11-01T03:59:00Z,Yes,0.215,No,0.785,238893.4274970001,927609.6919589997,108999.5423
2026-09-22T10:26:54+00:00,2026-09-22,601826,Will Flávio Bolsonaro win the 2026 Brazilian presidential election?,will-flvio-bolsonaro-win-the-2026-brazilian-presidential-election,2026-10-04T00:00:00Z,Yes,0.6115,No,0.3885,237952.82855599988,11432085.227605004,301213.89798
2026-09-22T10:26:54+00:00,2026-09-22,4052418,"Will Bitcoin reach $87,500 in September?",will-bitcoin-reach-87pt5k-in-september-2026,2026-10-01T04:00:00Z,Yes,0.755,No,0.245,212041.49758799997,581619.951652,65404.8557
2026-09-22T10:26:54+00:00,2026-09-22,2589811,Will the Fed decrease interest rates by 25 bps after the October 2026 meeting?,will-the-fed-decrease-interest-rates-by-25-bps-after-the-october-2026-meeting-20260617190324030,2026-10-29T03:59:00Z,Yes,0.0055,No,0.9945,201595.88200500008,1822128.0860309997,343573.82976
2026-09-22T10:26:54+00:00,2026-09-22,4052446,"Will Ethereum reach $3,200 in September?",will-ethereum-reach-3200-in-september-2026,2026-10-01T04:00:00Z,Yes,0.0595,No,0.9405,199444.09528300006,642643.9052319999,20152.70108
2026-09-22T10:26:54+00:00,2026-09-22,2176270,Strait of Hormuz traffic returns to normal by December 31?,strait-of-hormuz-traffic-returns-to-normal-by-december-31,2027-01-01T04:59:00Z,Yes,0.245,No,0.755,183901.82811,12160343.215091,247887.6461
2026-09-22T10:26:54+00:00,2026-09-22,665513,"Friedrich Merz out as Chancellor of Germany before December 31, 2026?",friedrich-merz-out-as-chancellor-of-germany-before-2027,2027-01-01T04:59:00Z,Yes,0.165,No,0.835,179994.00461699997,2023034.5838110005,127819.5607
2026-09-22T10:26:54+00:00,2026-09-22,3128887,"US announces end of Iranian blockade by September 30, 2026?",us-announces-end-of-iranian-blockade-by-september-30-2026-20260727171615364-722-649-646-561-213-644-414-831,2026-10-01T03:59:00Z,Yes,0.165,No,0.835,174518.39524900002,3826608.428700002,58105.6582
