run_ts_utc,date,market_id,question,slug,end_date,outcome_yes,price_yes,outcome_no,price_no,volume_24h,volume_total,liquidity
2026-09-24T10:37:42+00:00,2026-09-24,4879028,Chengdu Open: Moise Kouame vs Alexandre Muller,atp-kouame-muller-2026-09-24,2026-10-01T06:30:00Z,Moise Kouame,0.0005,Alexandre Muller,0.9995,124868.5216430002,138099.67467600002,192873.4903
2026-09-24T10:37:42+00:00,2026-09-24,561281,Will Ted Cruz win the 2028 US Presidential Election?,will-ted-cruz-win-the-2028-us-presidential-election,2028-11-07T00:00:00Z,Yes,0.0035,No,0.9965,118886.69,119622.71,224763.85176
2026-09-24T10:37:42+00:00,2026-09-24,3128888,"US announces end of Iranian blockade by October 31, 2026?",us-announces-end-of-iranian-blockade-by-october-31-2026-20260727171711632-895-372-622-413-171-454-592-696,2026-11-01T03:59:00Z,Yes,0.295,No,0.705,115745.048586,1954528.7175669994,108603.4823
2026-09-24T10:37:42+00:00,2026-09-24,4464919,Will Wales win on 2026-09-24?,unl-prt-wal-2026-09-24-wal,2026-09-24T18:45:00Z,Yes,0.045,No,0.955,112716.19085900001,121035.35220099997,329664.9586
2026-09-24T10:37:42+00:00,2026-09-24,4869571,Counter-Strike: EXODIA vs Yawara Esports (BO3) - ESL Challenger League South America Cup #2 Playoffs,cs2-exodia-yaw-2026-09-23,2026-09-24T03:15:00Z,EXODIA,0.467,Yawara Esports,0.533,111840.782239,117926.03136300005,22271.22836
2026-09-24T10:37:42+00:00,2026-09-24,601826,Will Flávio Bolsonaro win the 2026 Brazilian presidential election?,will-flvio-bolsonaro-win-the-2026-brazilian-presidential-election,2026-10-04T00:00:00Z,Yes,0.5655,No,0.4345,107830.103468,11665828.983042004,445148.96212
2026-09-24T10:37:42+00:00,2026-09-24,2774057,Strait of Hormuz traffic returns to normal by September 30?,strait-of-hormuz-traffic-returns-to-normal-by-september-30-20260702154339440,2026-10-01T03:59:00Z,Yes,0.0055,No,0.9945,106756.28878399999,9388151.180744,294620.91086
2026-09-24T10:37:42+00:00,2026-09-24,559703,Will Chris Van Hollen win the 2028 Democratic presidential nomination?,will-chris-van-hollen-win-the-2028-democratic-presidential-nomination,2028-11-07T00:00:00Z,Yes,0.0005,No,0.9995,101034.92,101034.92,189556.88387
2026-09-24T10:37:42+00:00,2026-09-24,3865960,"Will Bitcoin dip to $70,000 by December 31, 2026?",will-bitcoin-dip-to-70000-by-december-31-2026-from-august-24,2027-01-01T05:00:00Z,Yes,0.365,No,0.635,100690.794231,537060.622114,68342.2936
2026-09-24T10:37:42+00:00,2026-09-24,4574389,"Will Elon Musk post 160-179 tweets from September 18 to September 25, 2026?",elon-musk-of-tweets-september-18-september-25-2026-160-179,2026-09-25T16:00:00Z,Yes,0.0025,No,0.9975,99109.24738399997,204302.64869099998,93012.22689
2026-09-24T10:37:42+00:00,2026-09-24,4641128,"Will the price of Bitcoin be above $86,000 on September 24?",bitcoin-above-86k-on-september-24-2026,2026-09-24T16:00:00Z,Yes,0.016,No,0.984,97375.964737,135778.45799199995,39171.35582
2026-09-24T10:37:42+00:00,2026-09-24,562831,"2026 Balance of Power: R Senate, R House",2026-balance-of-power-r-senate-r-house-537,2026-11-03T00:00:00Z,Yes,0.075,No,0.925,95172.318725,3961134.907543002,554493.8676
2026-09-24T10:37:42+00:00,2026-09-24,4641122,"Will the price of Bitcoin be above $80,000 on September 24?",bitcoin-above-80k-on-september-24-2026,2026-09-24T16:00:00Z,Yes,0.9805,No,0.0195,94352.32270199999,131198.174721,39087.92902
2026-09-24T10:37:42+00:00,2026-09-24,2589811,Will the Fed decrease interest rates by 25 bps after the October 2026 meeting?,will-the-fed-decrease-interest-rates-by-25-bps-after-the-october-2026-meeting-20260617190324030,2026-10-29T03:59:00Z,Yes,0.0055,No,0.9945,94300.19786700001,2032172.4736380007,585226.09726
2026-09-24T10:37:42+00:00,2026-09-24,3128886,"US announces end of Iranian blockade by December 31, 2026?",us-announces-end-of-iranian-blockade-by-december-31-2026-20260727171803489-375-949-645-919-269-157-255-857,2027-01-01T04:59:00Z,Yes,0.5775,No,0.4225,93025.497536,2270568.9410620006,199084.08622
2026-09-24T10:37:42+00:00,2026-09-24,4437020,Valorant: TYLOO vs G2 Esports (BO3) - VCT Champions Group C,val-tyloo-g21-2026-09-24,2026-09-24T18:00:00Z,TYLOO,0.335,G2 Esports,0.665,92082.77672000001,191944.81457500005,190949.6064
2026-09-24T10:37:42+00:00,2026-09-24,4884550,St. Tropez: Billy Harris vs Murphy Cassone,atp-harris-cassone-2026-09-24,2026-10-01T08:30:00Z,Billy Harris,0.0005,Murphy Cassone,0.9995,91761.02546199999,92239.335462,104221.40861
2026-09-24T10:37:42+00:00,2026-09-24,4464934,Will Israel win on 2026-09-24?,unl-aut-isr-2026-09-24-isr,2026-09-24T18:45:00Z,Yes,0.125,No,0.875,89920.80880399999,94614.49865199997,406526.4982
2026-09-24T10:37:42+00:00,2026-09-24,701493,"Will Bitcoin reach $130,000 by December 31, 2026?",will-bitcoin-reach-130000-by-december-31-2026-756-151-855,2027-01-01T05:00:00Z,Yes,0.075,No,0.925,88970.76183299998,1567273.7306319992,136516.31288
2026-09-24T10:37:42+00:00,2026-09-24,634974,Will Dan Sullivan win the Alaska Senate race in 2026?,will-dan-sullivan-win-the-alaska-senate-race-in-2026,2026-11-03T00:00:00Z,Yes,0.265,No,0.735,86678.34491399999,283410.159381,125800.6143
2026-09-24T10:37:42+00:00,2026-09-24,634976,Will Mary Peltola win the Alaska Senate race in 2026?,will-mary-peltola-win-the-alaska-senate-race-in-2026,2026-11-03T00:00:00Z,Yes,0.735,No,0.265,86087.70340299999,637409.4892680002,108434.4254
2026-09-24T10:37:42+00:00,2026-09-24,703257,Will the US confirm that aliens exist before 2027?,will-the-us-confirm-that-aliens-exist-before-2027-789-924-249,2027-01-01T04:59:00Z,Yes,0.0375,No,0.9625,85996.52510100002,39529357.39354696,985979.56213
2026-09-24T10:37:42+00:00,2026-09-24,4641120,"Will the price of Bitcoin be above $78,000 on September 24?",bitcoin-above-78k-on-september-24-2026,2026-09-24T16:00:00Z,Yes,0.9965,No,0.0035,85932.830999,109368.478407,39454.65814
2026-09-24T10:37:42+00:00,2026-09-24,4836301,Singapore Open: Tatiana Prozorova vs Alexandra Eala,wta-prozoro-eala-2026-09-22,2026-09-30T02:00:00Z,Tatiana Prozorova,0.155,Alexandra Eala,0.845,85181.973415,108959.41446100001,113878.2517
2026-09-24T10:37:42+00:00,2026-09-24,682705,Will Benjamin Netanyahu be the next Prime Minister of Israel?,will-benjamin-netanyahu-be-the-next-prime-minister-of-israel,2026-10-27T23:59:00Z,Yes,0.295,No,0.705,84472.59815899999,4403128.899366999,418595.9823
2026-09-24T10:37:42+00:00,2026-09-24,4641118,"Will the price of Bitcoin be above $76,000 on September 24?",bitcoin-above-76k-on-september-24-2026,2026-09-24T16:00:00Z,Yes,0.9985,No,0.0015,81672.474,93882.571173,63118.58693
2026-09-24T10:37:42+00:00,2026-09-24,4435597,Valorant: Team Liquid vs Paper Rex - Map 2 Winner,val-tl1-pr1-2026-09-24-game2,2026-09-24T13:00:00Z,Team Liquid,0.77,Paper Rex,0.23,81507.41686799999,134826.70792299995,18591.0175
2026-09-24T10:37:42+00:00,2026-09-24,630772,Will the Democrats win the Maine Senate race in 2026?,will-the-democrats-win-the-maine-senate-race-in-2026,,Yes,0.705,No,0.295,80909.71840700001,1003761.5714460002,92389.3177
2026-09-24T10:37:42+00:00,2026-09-24,4843649,Bitcoin Up or Down on September 24?,bitcoin-up-or-down-on-september-24-2026,2026-09-24T16:00:00Z,Up,0.195,Down,0.805,79649.43902199999,83483.09285999999,30603.488
2026-09-24T10:37:42+00:00,2026-09-24,3128887,"US announces end of Iranian blockade by September 30, 2026?",us-announces-end-of-iranian-blockade-by-september-30-2026-20260727171615364-722-649-646-561-213-644-414-831,2026-10-01T03:59:00Z,Yes,0.07,No,0.93,77616.19189300001,4252451.772403001,89729.1753
2026-09-24T10:37:42+00:00,2026-09-24,4841843,LoL: DN SOOPers Challengers vs EDward Gaming Youth Team (BO1) - World Star Challengers Invitational Group A,lol-dnsc-edgy-2026-09-24,2026-09-24T17:00:00Z,DN SOOPers Challengers,0.855,EDward Gaming Youth Team,0.145,76484.18621400002,124783.379284,46680.392
2026-09-24T10:37:42+00:00,2026-09-24,3701375,Spread: Jaguars (-2.5),nfl-ne-jax-2026-09-27-spread-home-2pt5,2026-09-27T17:00:00Z,Jaguars,0.535,Patriots,0.465,74837.072213,89089.933254,149955.6317
2026-09-24T10:37:42+00:00,2026-09-24,3013350,"Will Bitcoin dip to $60,000 by December 31, 2026?",will-bitcoin-dip-to-60k-by-december-31-2026-from-july-21,2027-01-01T05:00:00Z,Yes,0.155,No,0.845,74234.992352,957304.282052,108075.5838
2026-09-24T10:37:42+00:00,2026-09-24,4797724,"Will Bitcoin dip to $82,500 in September?",will-bitcoin-dip-to-82pt5k-in-september-2026,2026-10-01T04:00:00Z,Yes,0.855,No,0.145,73921.360141,101328.239244,43981.4724
2026-09-24T10:37:42+00:00,2026-09-24,4574396,"Will Elon Musk post 180-199 tweets from September 18 to September 25, 2026?",elon-musk-of-tweets-september-18-september-25-2026-180-199,2026-09-25T16:00:00Z,Yes,0.17,No,0.83,71969.67581700001,162786.8360399999,27321.2965
2026-09-24T10:37:42+00:00,2026-09-24,562793,Will the Democratic Party control the Senate after the 2026 Midterm elections?,will-the-democratic-party-control-the-senate-after-the-2026-midterm-elections,2027-01-05T04:59:00Z,Yes,0.645,No,0.355,70593.66572300001,3064862.3859119997,411165.9466
2026-09-24T10:37:42+00:00,2026-09-24,4469119,Norway vs. Denmark: Norway O/U 1.5,unl-nor-den-2026-09-24-team-total-home-1pt5,2026-09-24T18:45:00Z,Over,0.585,Under,0.415,70219.407234,70398.758485,23680.0349
2026-09-24T10:37:42+00:00,2026-09-24,4052427,"Will Bitcoin dip to $70,000 in September?",will-bitcoin-dip-to-70k-in-september-2026,2026-10-01T04:00:00Z,Yes,0.0175,No,0.9825,69496.858438,656228.119571,107671.93804
2026-09-24T10:37:42+00:00,2026-09-24,4769494,Trump renames AI by September 30?,trump-renames-ai-by-september-30,2026-10-01T03:59:00Z,Yes,0.265,No,0.735,68450.92035000001,195453.884071,6075.6078
2026-09-24T10:37:42+00:00,2026-09-24,1105740,Will Edmundo González be the leader of Venezuela end of 2026?,will-edmundo-gonzlez-be-the-leader-of-venezuela-end-of-2026,2026-12-31T00:00:00Z,Yes,0.002,No,0.998,67732.212,1373345.909721,96317.66426
2026-09-24T10:37:42+00:00,2026-09-24,3664775,Patriots vs. Jaguars,nfl-ne-jax-2026-09-27,2026-09-27T17:00:00Z,Patriots,0.415,Jaguars,0.585,67529.428597,87018.887389,199270.1339
2026-09-24T10:37:42+00:00,2026-09-24,4641063,US x Iran ceasefire continues through September 25?,us-x-iran-ceasefire-continues-through-september-25-20260917,2026-09-25T23:59:00Z,Yes,0.9765,No,0.0235,65612.27565,593998.8785510005,146268.89015
2026-09-24T10:37:42+00:00,2026-09-24,4641126,"Will the price of Bitcoin be above $84,000 on September 24?",bitcoin-above-84k-on-september-24-2026,2026-09-24T16:00:00Z,Yes,0.2265,No,0.7735,65143.843913,92574.60326100001,39092.07104
2026-09-24T10:37:42+00:00,2026-09-24,4806516,Ole Miss vs. Florida,cfb-miss-fl-2026-09-26,2026-09-26T19:30:00Z,Ole Miss,0.405,Florida,0.595,64229.58805199999,186869.05528200002,146354.5663
2026-09-24T10:37:42+00:00,2026-09-24,567621,Will China invade Taiwan by end of 2026?,will-china-invade-taiwan-before-2027,2027-01-01T04:59:00Z,Yes,0.0395,No,0.9605,64075.60915300001,42700926.95473486,628381.11507
2026-09-24T10:37:42+00:00,2026-09-24,4617905,"Will Bitcoin dip to $75,000 in September?",will-bitcoin-dip-to-75k-in-september-2026-from-september-16,2026-10-01T04:00:00Z,Yes,0.085,No,0.915,62579.136154999986,217365.91492,95032.2401
2026-09-24T10:37:42+00:00,2026-09-24,2771503,Will Villarreal win the 2026-27 LALIGA Championship?,will-villarreal-win-the-2026-27-laliga-championship-20260701200737390,2027-06-15T03:59:00Z,Yes,0.0025,No,0.9975,62064.120500000005,651634.5553120001,292198.75033
2026-09-24T10:37:42+00:00,2026-09-24,630773,Will the Republicans win the Maine Senate race in 2026?,will-the-republicans-win-the-maine-senate-race-in-2026,,Yes,0.295,No,0.705,61520.80457,673964.4802860002,130735.6767
2026-09-24T10:37:42+00:00,2026-09-24,4689727,"Will Bitcoin dip to $80,000 in September?",will-bitcoin-dip-to-80k-in-september-2026-from-september-18,2026-10-01T04:00:00Z,Yes,0.4135,No,0.5865,60864.186851,219918.99068800002,57892.17349
2026-09-24T10:37:42+00:00,2026-09-24,559651,Xi Jinping out before 2027?,xi-jinping-out-before-2027,2027-01-01T04:59:00Z,Yes,0.0425,No,0.9575,60640.476271,13900111.259241998,527270.23039
2026-09-24T10:37:42+00:00,2026-09-24,4464922,Will Denmark win on 2026-09-24?,unl-nor-den-2026-09-24-den,2026-09-24T18:45:00Z,Yes,0.225,No,0.775,60458.76163500001,64893.15516699999,195848.0833
2026-09-24T10:37:42+00:00,2026-09-24,3701435,Spread: Packers (-6.5),nfl-atl-gb-2026-09-25-spread-home-6pt5,2026-09-25T00:15:00Z,Packers,0.435,Falcons,0.565,60208.807476999995,210556.074596,371153.0675
2026-09-24T10:37:42+00:00,2026-09-24,4801681,Bucknell vs. Pittsburgh,cfb-buck-pitt-2026-09-26,2026-09-26T16:00:00Z,Bucknell,0.002,Pittsburgh,0.998,60158.8,61920.73233500001,157124.57671
2026-09-24T10:37:42+00:00,2026-09-24,4052416,"Will Bitcoin reach $92,500 in September?",will-bitcoin-reach-92pt5k-in-september-2026,2026-10-01T04:00:00Z,Yes,0.054,No,0.946,57614.07002199999,333889.4005690001,80297.37768
2026-09-24T10:37:42+00:00,2026-09-24,4052415,"Will Bitcoin reach $95,000 in September?",will-bitcoin-reach-95k-in-september-2026,2026-10-01T04:00:00Z,Yes,0.028,No,0.972,57441.922963000005,611790.681064,80848.73636
2026-09-24T10:37:42+00:00,2026-09-24,4883244,Dota 2: Natus Vincere vs LGD Gaming - Game 2 Winner,dota2-navi-lgd-2026-09-24-game2,2026-09-24T15:20:00Z,Natus Vincere,0.62,LGD Gaming,0.38,56732.142857000006,176749.15972099997,95297.9513
2026-09-24T10:37:42+00:00,2026-09-24,920403,Variational FDV above $1B one day after launch?,variational-fdv-above-1b-one-day-after-launch-636-229-681,2028-01-01T05:00:00Z,Yes,0.73,No,0.27,56116.127291,470236.923925,80315.547
2026-09-24T10:37:42+00:00,2026-09-24,4469136,Spread: Portugal (-1.5),unl-prt-wal-2026-09-24-spread-home-1pt5,2026-09-24T18:45:00Z,Portugal,0.635,Wales,0.365,55275.17068099999,56484.589083,132030.4531
2026-09-24T10:37:42+00:00,2026-09-24,4487273,Saudi Oil Pipeline (East-West) restarts by September 30?,saudi-oil-pipeline-east-west-restarts-by-september-30,2026-10-01T03:59:00Z,Yes,0.505,No,0.495,55196.623453,636191.8550930008,59744.5761
2026-09-24T10:37:42+00:00,2026-09-24,4788173,Chengdu Open: Nuno Borges vs Camilo Ugo Carabelli,atp-borges-carabel-2026-09-22,2026-09-30T02:00:00Z,Nuno Borges,0.505,Camilo Ugo Carabelli,0.495,54203.997834,54426.572753,166335.5131
2026-09-24T10:37:42+00:00,2026-09-24,4689189,"Will the price of Bitcoin be above $82,000 on September 25?",bitcoin-above-82k-on-september-25-2026,2026-09-25T16:00:00Z,Yes,0.761,No,0.239,53194.997237999996,66538.471146,34036.49361
2026-09-24T10:37:42+00:00,2026-09-24,4052425,"Will Bitcoin dip to $72,500 in September?",will-bitcoin-dip-to-72pt5k-in-september-2026,2026-10-01T04:00:00Z,Yes,0.036,No,0.964,51354.12998,573793.3985190003,99327.97892
2026-09-24T10:37:42+00:00,2026-09-24,3701436,Spread: Packers (-7.5),nfl-atl-gb-2026-09-25-spread-home-7pt5,2026-09-25T00:15:00Z,Packers,0.385,Falcons,0.615,51318.224244,78607.370656,89278.2713
2026-09-24T10:37:42+00:00,2026-09-24,601830,Will Geraldo Alckmin win the 2026 Brazilian presidential election?,will-geraldo-alckmin-win-the-2026-brazilian-presidential-election,2026-10-04T00:00:00Z,Yes,0.0015,No,0.9985,51315.19,6712466.784682002,267907.41696
2026-09-24T10:37:42+00:00,2026-09-24,601827,Will Ronaldo Caiado win the 2026 Brazilian presidential election?,will-ronaldo-caiado-win-the-2026-brazilian-presidential-election,2026-10-04T23:59:00Z,Yes,0.0005,No,0.9995,51011.15,7708011.188362002,1196797.27315
2026-09-24T10:37:42+00:00,2026-09-24,4847896,Counter-Strike: Phantom vs Iberian Soul (BO3) - Stake Ranked Episode 5: Closed Qualifier Playoffs,cs2-pha-is-2026-09-24,2026-09-24T23:30:00Z,Phantom,0.475,Iberian Soul,0.525,50994.24938600001,50994.24938600001,25683.6905
2026-09-24T10:37:42+00:00,2026-09-24,4510420,O/U 1.5 Rounds,ufc-van1-yaz1-2026-09-26-totals-1pt5,2026-09-27T03:59:59.999Z,Over,0.65,Under,0.35,50677.604723000004,50677.604723000004,6116.0168
2026-09-24T10:37:42+00:00,2026-09-24,3865999,"Will Ethereum dip to $2,000 by December 31, 2026?",will-ethereum-dip-to-2000-by-december-31-2026-from-august-24,2027-01-01T05:00:00Z,Yes,0.21,No,0.79,50550.578158000004,434555.523809,38682.0364
2026-09-24T10:37:42+00:00,2026-09-24,3120760,"NATO x Russia military clash by October 31, 2026?",nato-x-russia-military-clash-by-october-31-2026,2026-11-01T03:59:00Z,Yes,0.17,No,0.83,50143.55869900001,1051964.0799930005,142171.4477
