run_ts_utc,date,market_id,question,slug,end_date,outcome_yes,price_yes,outcome_no,price_no,volume_24h,volume_total,liquidity
2026-09-11T10:06:04+00:00,2026-09-11,2252244,Will there be no change in Fed interest rates after the September 2026 meeting?,will-there-be-no-change-in-fed-interest-rates-after-the-september-2026-meeting-615,2026-09-16T00:00:00Z,Yes,0.385,No,0.615,1914274.040118002,28148648.868417025,379381.283
2026-09-11T10:06:04+00:00,2026-09-11,2252245,Will the Fed increase interest rates by 25 bps after the September 2026 meeting?,will-the-fed-increase-interest-rates-by-25-bps-after-the-september-2026-meeting-649,2026-09-16T00:00:00Z,Yes,0.605,No,0.395,1863285.523225995,22283034.474719018,340308.9882
2026-09-11T10:06:04+00:00,2026-09-11,559697,Will Abigail Spanberger win the 2028 Democratic presidential nomination?,will-abigail-spanberger-win-the-2028-democratic-presidential-nomination,2028-11-07T00:00:00Z,Yes,0.0015,No,0.9985,1646341.45,3080913.543166,403989.38511
2026-09-11T10:06:04+00:00,2026-09-11,4441185,Counter-Strike: FURIA vs G2 (BO3) - FISSURE PLAYGROUND Playoffs,cs2-furia-g2-2026-09-11,2026-09-11T15:15:00Z,FURIA,0.775,G2,0.225,1562654.1693590004,1547553.8336610007,55648.5463
2026-09-11T10:06:04+00:00,2026-09-11,2252243,Will the Fed decrease interest rates by 25 bps after the September 2026 meeting?,will-the-fed-decrease-interest-rates-by-25-bps-after-the-september-2026-meeting-586,2026-09-16T00:00:00Z,Yes,0.0045,No,0.9955,1023398.4783669999,34618466.66285901,1332492.97783
2026-09-11T10:06:04+00:00,2026-09-11,3965717,Will Stade Rennais FC 1901 win on 2026-09-11?,fl1-ren-olm-2026-09-11-ren,2026-09-11T18:45:00Z,Yes,0.485,No,0.515,636067.6622179998,643789.7943049999,251741.3847
2026-09-11T10:06:04+00:00,2026-09-11,2252246,Will the Fed increase interest rates by 50+ bps after the September 2026 meeting?,will-the-fed-increase-interest-rates-by-50-bps-after-the-september-2026-meeting-664,2026-09-16T00:00:00Z,Yes,0.0065,No,0.9935,620511.130802,15899036.879641006,852764.70994
2026-09-11T10:06:04+00:00,2026-09-11,562013,Will Tom Cotton win the 2028 Republican presidential nomination?,will-tom-cotton-win-the-2028-republican-presidential-nomination,2028-11-07T00:00:00Z,Yes,0.0015,No,0.9985,496000.0,1571288.1446659998,120744.40282
2026-09-11T10:06:04+00:00,2026-09-11,4412536,LoL: KT Rolster Challengers vs DN SOOPers Challengers - Game 2 Winner,lol-ktc-dnsc-2026-09-11-game2,2026-09-11T12:00:00Z,KT Rolster Challengers,0.9995,DN SOOPers Challengers,0.0005,483530.60231600027,483530.60231600003,409676.70451
2026-09-11T10:06:04+00:00,2026-09-11,1163699,Clarity Act (H.R.3633) signed into law in 2026?,clarity-act-signed-into-law-in-2026,2027-01-01T05:00:00Z,Yes,0.185,No,0.815,482101.97989,15035989.359846,184878.1015
