date,run_ts_utc,market_id,price_yes,closed,active,note
2026-09-08,2026-09-08T07:57:56+00:00,1283265,0.055,False,True,
2026-09-08,2026-09-08T07:57:56+00:00,1284178,0.055,False,True,
2026-09-08,2026-09-08T07:57:56+00:00,1283177,0.055,False,True,
2026-09-08,2026-09-08T07:57:56+00:00,1283089,0.055,False,True,
2026-09-08,2026-09-08T07:57:56+00:00,1395705,0.1075,False,True,
2026-09-08,2026-09-08T07:57:56+00:00,1283752,0.055,False,True,
2026-09-08,2026-09-08T07:57:56+00:00,1395703,0.249,False,True,
2026-09-08,2026-09-08T07:57:56+00:00,4052445,0.053,False,True,
2026-09-08,2026-09-08T07:57:56+00:00,1284162,0.055,False,True,
2026-09-08,2026-09-08T10:10:34+00:00,2252244,0.475,False,True,
2026-09-08,2026-09-08T10:10:34+00:00,2252245,0.515,False,True,
2026-09-08,2026-09-08T10:10:34+00:00,562802,0.875,False,True,
2026-09-08,2026-09-08T10:10:34+00:00,562803,0.135,False,True,
2026-09-08,2026-09-08T10:10:34+00:00,1130012,0.685,False,True,
2026-09-08,2026-09-08T10:10:34+00:00,2589813,0.305,False,True,
2026-09-08,2026-09-08T10:10:34+00:00,2589812,0.675,False,True,
2026-09-08,2026-09-08T10:10:34+00:00,562830,0.355,False,True,
2026-09-08,2026-09-08T10:10:34+00:00,562831,0.125,False,True,
2026-09-08,2026-09-08T10:10:34+00:00,601819,0.555,False,True,
2026-09-08,2026-09-08T10:10:34+00:00,3701690,0.965,False,True,
2026-09-08,2026-09-08T10:10:34+00:00,562793,0.515,False,True,
2026-09-08,2026-09-08T10:10:34+00:00,562794,0.485,False,True,
2026-09-08,2026-09-08T10:10:34+00:00,601826,0.4215,False,True,
2026-09-08,2026-09-08T10:10:34+00:00,1130015,0.0415,False,True,
2026-09-08,2026-09-08T10:10:34+00:00,608545,0.1465,False,True,
2026-09-08,2026-09-08T10:10:34+00:00,562828,0.515,False,True,
2026-09-08,2026-09-08T10:10:34+00:00,3501950,0.085,False,True,
2026-09-08,2026-09-08T10:10:34+00:00,1130016,0.259,False,True,
2026-09-08,2026-09-08T10:10:34+00:00,608547,0.6355,False,True,
2026-09-08,2026-09-08T10:10:34+00:00,2264327,0.055,False,True,
2026-09-08,2026-09-08T10:10:34+00:00,608566,0.055,False,True,
2026-09-08,2026-09-08T10:10:34+00:00,628940,0.0345,False,True,
2026-09-08,2026-09-08T10:10:34+00:00,1439550,0.039,False,True,
2026-09-08,2026-09-08T10:10:34+00:00,3399197,0.665,False,True,
2026-09-08,2026-09-08T10:10:34+00:00,608553,0.037,False,True,
2026-09-08,2026-09-08T10:10:34+00:00,3247642,0.075,False,True,
2026-09-08,2026-09-08T10:10:34+00:00,2170255,0.045,False,True,
2026-09-08,2026-09-08T10:10:34+00:00,3128888,0.345,False,True,
2026-09-08,2026-09-08T10:10:34+00:00,4052413,0.033,False,True,
2026-09-08,2026-09-08T10:10:34+00:00,1365854,0.0715,False,True,
2026-09-08,2026-09-08T10:10:34+00:00,2046125,0.076,False,True,
2026-09-08,2026-09-08T10:10:34+00:00,2046126,0.0475,False,True,
2026-09-08,2026-09-08T10:10:34+00:00,4052415,0.0645,False,True,
2026-09-08,2026-09-08T10:10:34+00:00,608540,0.101,False,True,
2026-09-08,2026-09-08T10:10:34+00:00,2646914,0.9145,False,True,
2026-09-08,2026-09-08T10:10:34+00:00,3501951,0.15,False,True,
2026-09-08,2026-09-08T10:10:34+00:00,3128887,0.145,False,True,
2026-09-08,2026-09-08T10:10:34+00:00,4052416,0.095,False,True,
2026-09-08,2026-09-08T10:10:34+00:00,4052420,0.605,False,True,
2026-09-08,2026-09-08T10:10:34+00:00,648383,0.31,False,True,
2026-09-08,2026-09-08T10:10:34+00:00,3399450,0.055,False,True,
2026-09-08,2026-09-08T10:10:34+00:00,2243896,0.105,False,True,
2026-09-08,2026-09-08T10:10:34+00:00,2243896,0.105,False,True,
2026-09-08,2026-09-08T10:10:34+00:00,3399450,0.055,False,True,
2026-09-08,2026-09-08T10:10:34+00:00,1365904,0.5295,False,True,
2026-09-08,2026-09-08T10:10:34+00:00,4052417,0.155,False,True,
2026-09-08,2026-09-08T10:10:34+00:00,3008494,0.88,False,True,
2026-09-08,2026-09-08T10:10:34+00:00,3399451,0.085,False,True,
2026-09-08,2026-09-08T10:10:34+00:00,4052423,0.635,False,True,
2026-09-08,2026-09-08T10:10:34+00:00,3399458,0.885,False,True,
2026-09-08,2026-09-08T10:10:34+00:00,2646919,0.031,False,True,
2026-09-08,2026-09-08T10:10:34+00:00,4052414,0.0465,False,True,
2026-09-08,2026-09-08T10:10:34+00:00,1395706,0.052,False,True,
2026-09-08,2026-09-08T10:10:34+00:00,4052432,0.051,False,True,
2026-09-08,2026-09-08T10:10:34+00:00,1395727,0.2115,False,True,
2026-09-08,2026-09-08T10:10:34+00:00,4052418,0.255,False,True,
2026-09-08,2026-09-08T10:10:34+00:00,4052434,0.035,False,True,
2026-09-08,2026-09-08T10:10:34+00:00,4052446,0.0785,False,True,
2026-09-08,2026-09-08T10:10:34+00:00,1282928,0.055,False,True,
2026-09-08,2026-09-08T10:10:34+00:00,1395732,0.395,False,True,
2026-09-08,2026-09-08T10:10:34+00:00,4052460,0.045,False,True,
2026-09-08,2026-09-08T10:10:34+00:00,4052447,0.107,False,True,
2026-09-08,2026-09-08T10:10:34+00:00,3399459,0.785,False,True,
2026-09-08,2026-09-08T10:10:34+00:00,4190831,0.865,False,True,
2026-09-08,2026-09-08T10:10:34+00:00,637004,0.075,False,True,
2026-09-08,2026-09-08T10:10:34+00:00,1283313,0.055,False,True,
2026-09-08,2026-09-08T10:10:34+00:00,1282776,0.055,False,True,
2026-09-08,2026-09-08T10:10:34+00:00,1395701,0.162,False,True,
2026-09-08,2026-09-08T10:10:34+00:00,2658303,0.0335,False,True,
2026-09-08,2026-09-08T10:10:34+00:00,4052452,0.725,False,True,
2026-09-08,2026-09-08T10:10:34+00:00,1283280,0.055,False,True,
2026-09-08,2026-09-08T10:10:34+00:00,1280825,0.055,False,True,
2026-09-08,2026-09-08T10:10:34+00:00,1280865,0.055,False,True,
2026-09-08,2026-09-08T10:10:34+00:00,4052429,0.155,False,True,
2026-09-08,2026-09-08T10:10:34+00:00,4052427,0.245,False,True,
2026-09-08,2026-09-08T10:10:34+00:00,1395720,0.145,False,True,
2026-09-08,2026-09-08T10:10:34+00:00,1395725,0.095,False,True,
2026-09-08,2026-09-08T10:10:34+00:00,1284528,0.055,False,True,
2026-09-08,2026-09-08T10:10:34+00:00,1283433,0.055,False,True,
2026-09-08,2026-09-08T10:10:34+00:00,1283946,0.055,False,True,
2026-09-08,2026-09-08T10:10:34+00:00,1283416,0.055,False,True,
2026-09-08,2026-09-08T10:10:34+00:00,1283376,0.055,False,True,
2026-09-08,2026-09-08T10:10:34+00:00,1395714,0.0345,False,True,
2026-09-08,2026-09-08T10:10:34+00:00,1281108,0.055,False,True,
2026-09-08,2026-09-08T10:10:34+00:00,1365894,0.31,False,True,
2026-09-08,2026-09-08T10:10:34+00:00,1284640,0.055,False,True,
2026-09-08,2026-09-08T10:10:34+00:00,789952,0.295,False,True,
2026-09-08,2026-09-08T10:10:34+00:00,1395710,0.0925,False,True,
2026-09-08,2026-09-08T10:10:34+00:00,4052425,0.395,False,True,
2026-09-08,2026-09-08T10:10:34+00:00,1365861,0.915,False,True,
2026-09-08,2026-09-08T10:10:34+00:00,1283265,0.055,False,True,
2026-09-08,2026-09-08T10:10:34+00:00,1284178,0.055,False,True,
2026-09-08,2026-09-08T10:10:34+00:00,1283177,0.055,False,True,
2026-09-08,2026-09-08T10:10:34+00:00,1283089,0.055,False,True,
2026-09-08,2026-09-08T10:10:34+00:00,1395705,0.1085,False,True,
2026-09-08,2026-09-08T10:10:34+00:00,1283752,0.055,False,True,
2026-09-08,2026-09-08T10:10:34+00:00,1395703,0.249,False,True,
2026-09-08,2026-09-08T10:10:34+00:00,4052445,0.059,False,True,
2026-09-08,2026-09-08T10:10:34+00:00,1284162,0.055,False,True,
2026-09-09,2026-09-09T10:14:14+00:00,2252244,0.465,False,True,
2026-09-09,2026-09-09T10:14:14+00:00,2252245,0.525,False,True,
2026-09-09,2026-09-09T10:14:14+00:00,562802,0.875,False,True,
2026-09-09,2026-09-09T10:14:14+00:00,562803,0.135,False,True,
2026-09-09,2026-09-09T10:14:14+00:00,1130012,0.735,False,True,
2026-09-09,2026-09-09T10:14:14+00:00,2589813,0.305,False,True,
2026-09-09,2026-09-09T10:14:14+00:00,2589812,0.675,False,True,
2026-09-09,2026-09-09T10:14:14+00:00,562830,0.355,False,True,
2026-09-09,2026-09-09T10:14:14+00:00,562831,0.115,False,True,
2026-09-09,2026-09-09T10:14:14+00:00,601819,0.525,False,True,
2026-09-09,2026-09-09T10:14:14+00:00,3701690,0.958,False,True,
2026-09-09,2026-09-09T10:14:14+00:00,562793,0.525,False,True,
2026-09-09,2026-09-09T10:14:14+00:00,562794,0.485,False,True,
2026-09-09,2026-09-09T10:14:14+00:00,601826,0.4555,False,True,
2026-09-09,2026-09-09T10:14:14+00:00,1130015,0.0285,False,True,
2026-09-09,2026-09-09T10:14:14+00:00,608545,0.146,False,True,
2026-09-09,2026-09-09T10:14:14+00:00,562828,0.505,False,True,
2026-09-09,2026-09-09T10:14:14+00:00,3501950,0.075,False,True,
2026-09-09,2026-09-09T10:14:14+00:00,1130016,0.2235,False,True,
2026-09-09,2026-09-09T10:14:14+00:00,608547,0.6275,False,True,
2026-09-09,2026-09-09T10:14:14+00:00,2264327,0.065,False,True,
2026-09-09,2026-09-09T10:14:14+00:00,608566,0.045,False,True,
2026-09-09,2026-09-09T10:14:14+00:00,628940,0.0355,False,True,
2026-09-09,2026-09-09T10:14:14+00:00,1439550,0.0365,False,True,
2026-09-09,2026-09-09T10:14:14+00:00,3399197,0.675,False,True,
2026-09-09,2026-09-09T10:14:14+00:00,608553,0.0225,False,True,
2026-09-09,2026-09-09T10:14:14+00:00,3247642,0.065,False,True,
2026-09-09,2026-09-09T10:14:14+00:00,2170255,0.0375,False,True,
2026-09-09,2026-09-09T10:14:14+00:00,3128888,0.335,False,True,
2026-09-09,2026-09-09T10:14:14+00:00,4052413,0.0355,False,True,
2026-09-09,2026-09-09T10:14:14+00:00,1365854,0.1445,False,True,
2026-09-09,2026-09-09T10:14:14+00:00,2046125,0.055,False,True,
2026-09-09,2026-09-09T10:14:14+00:00,2046126,0.0475,False,True,
2026-09-09,2026-09-09T10:14:14+00:00,4052415,0.079,False,True,
2026-09-09,2026-09-09T10:14:14+00:00,608540,0.1225,False,True,
2026-09-09,2026-09-09T10:14:14+00:00,2646914,0.917,False,True,
2026-09-09,2026-09-09T10:14:14+00:00,3501951,0.14,False,True,
2026-09-09,2026-09-09T10:14:14+00:00,3128887,0.145,False,True,
2026-09-09,2026-09-09T10:14:14+00:00,4052416,0.115,False,True,
2026-09-09,2026-09-09T10:14:14+00:00,4052420,0.615,False,True,
2026-09-09,2026-09-09T10:14:14+00:00,648383,0.315,False,True,
2026-09-09,2026-09-09T10:14:14+00:00,3399450,0.055,False,True,
2026-09-09,2026-09-09T10:14:14+00:00,2243896,0.095,False,True,
2026-09-09,2026-09-09T10:14:14+00:00,2243896,0.095,False,True,
2026-09-09,2026-09-09T10:14:14+00:00,3399450,0.055,False,True,
2026-09-09,2026-09-09T10:14:14+00:00,1365904,0.491,False,True,
2026-09-09,2026-09-09T10:14:14+00:00,4052417,0.185,False,True,
2026-09-09,2026-09-09T10:14:14+00:00,3008494,0.885,False,True,
2026-09-09,2026-09-09T10:14:14+00:00,3399451,0.085,False,True,
2026-09-09,2026-09-09T10:14:14+00:00,4052423,0.575,False,True,
2026-09-09,2026-09-09T10:14:14+00:00,3399458,0.865,False,True,
2026-09-09,2026-09-09T10:14:14+00:00,2646919,0.033,False,True,
2026-09-09,2026-09-09T10:14:14+00:00,4052414,0.0485,False,True,
2026-09-09,2026-09-09T10:14:14+00:00,1395706,0.06,False,True,
2026-09-09,2026-09-09T10:14:14+00:00,4052432,0.0475,False,True,
2026-09-09,2026-09-09T10:14:14+00:00,1395727,0.228,False,True,
2026-09-09,2026-09-09T10:14:14+00:00,4052418,0.285,False,True,
2026-09-09,2026-09-09T10:14:14+00:00,4052434,0.0335,False,True,
2026-09-09,2026-09-09T10:14:14+00:00,4052446,0.079,False,True,
2026-09-09,2026-09-09T10:14:14+00:00,1282928,0.055,False,True,
2026-09-09,2026-09-09T10:14:14+00:00,1395732,0.395,False,True,
2026-09-09,2026-09-09T10:14:14+00:00,4052460,0.0485,False,True,
2026-09-09,2026-09-09T10:14:14+00:00,4052447,0.1065,False,True,
2026-09-09,2026-09-09T10:14:14+00:00,3399459,0.745,False,True,
2026-09-09,2026-09-09T10:14:14+00:00,4190831,0.84,False,True,
2026-09-09,2026-09-09T10:14:14+00:00,637004,0.075,False,True,
2026-09-09,2026-09-09T10:14:14+00:00,1283313,0.055,False,True,
2026-09-09,2026-09-09T10:14:14+00:00,1282776,0.055,False,True,
2026-09-09,2026-09-09T10:14:14+00:00,1395701,0.1545,False,True,
2026-09-09,2026-09-09T10:14:14+00:00,2658303,0.0315,False,True,
2026-09-09,2026-09-09T10:14:14+00:00,4052452,0.735,False,True,
2026-09-09,2026-09-09T10:14:14+00:00,1283280,0.055,False,True,
2026-09-09,2026-09-09T10:14:14+00:00,1280825,0.055,False,True,
2026-09-09,2026-09-09T10:14:14+00:00,1280865,0.055,False,True,
2026-09-09,2026-09-09T10:14:14+00:00,4052429,0.135,False,True,
2026-09-09,2026-09-09T10:14:14+00:00,4052427,0.215,False,True,
2026-09-09,2026-09-09T10:14:14+00:00,1395720,0.13,False,True,
2026-09-09,2026-09-09T10:14:14+00:00,1395725,0.095,False,True,
2026-09-09,2026-09-09T10:14:14+00:00,1284528,0.055,False,True,
2026-09-09,2026-09-09T10:14:14+00:00,1283433,0.055,False,True,
2026-09-09,2026-09-09T10:14:14+00:00,1283946,0.055,False,True,
2026-09-09,2026-09-09T10:14:14+00:00,1283416,0.055,False,True,
2026-09-09,2026-09-09T10:14:14+00:00,1283376,0.055,False,True,
2026-09-09,2026-09-09T10:14:14+00:00,1395714,0.034,False,True,
2026-09-09,2026-09-09T10:14:14+00:00,1281108,0.055,False,True,
2026-09-09,2026-09-09T10:14:14+00:00,1365894,0.31,False,True,
2026-09-09,2026-09-09T10:14:14+00:00,1284640,0.055,False,True,
2026-09-09,2026-09-09T10:14:14+00:00,789952,0.285,False,True,
2026-09-09,2026-09-09T10:14:14+00:00,1395710,0.1025,False,True,
2026-09-09,2026-09-09T10:14:14+00:00,4052425,0.375,False,True,
2026-09-09,2026-09-09T10:14:14+00:00,1365861,0.84,False,True,
2026-09-09,2026-09-09T10:14:14+00:00,1283265,0.055,False,True,
2026-09-09,2026-09-09T10:14:14+00:00,1284178,0.055,False,True,
2026-09-09,2026-09-09T10:14:14+00:00,1283177,0.055,False,True,
2026-09-09,2026-09-09T10:14:14+00:00,1283089,0.055,False,True,
2026-09-09,2026-09-09T10:14:14+00:00,1395705,0.115,False,True,
2026-09-09,2026-09-09T10:14:14+00:00,1283752,0.055,False,True,
2026-09-09,2026-09-09T10:14:14+00:00,1395703,0.228,False,True,
2026-09-09,2026-09-09T10:14:14+00:00,4052445,0.0595,False,True,
2026-09-09,2026-09-09T10:14:14+00:00,1284162,0.055,False,True,
2026-09-10,2026-09-10T10:08:43+00:00,2252244,0.455,False,True,
2026-09-10,2026-09-10T10:08:43+00:00,2252245,0.535,False,True,
2026-09-10,2026-09-10T10:08:43+00:00,562802,0.865,False,True,
2026-09-10,2026-09-10T10:08:43+00:00,562803,0.135,False,True,
2026-09-10,2026-09-10T10:08:43+00:00,1130012,0.745,False,True,
2026-09-10,2026-09-10T10:08:43+00:00,2589813,0.305,False,True,
2026-09-10,2026-09-10T10:08:43+00:00,2589812,0.675,False,True,
2026-09-10,2026-09-10T10:08:43+00:00,562830,0.355,False,True,
2026-09-10,2026-09-10T10:08:43+00:00,562831,0.125,False,True,
2026-09-10,2026-09-10T10:08:43+00:00,601819,0.515,False,True,
2026-09-10,2026-09-10T10:08:43+00:00,3701690,0.96,False,True,
2026-09-10,2026-09-10T10:08:43+00:00,562793,0.525,False,True,
2026-09-10,2026-09-10T10:08:43+00:00,562794,0.485,False,True,
2026-09-10,2026-09-10T10:08:43+00:00,601826,0.4645,False,True,
2026-09-10,2026-09-10T10:08:43+00:00,1130015,0.03,False,True,
2026-09-10,2026-09-10T10:08:43+00:00,608545,0.1615,False,True,
2026-09-10,2026-09-10T10:08:43+00:00,562828,0.495,False,True,
2026-09-10,2026-09-10T10:08:43+00:00,3501950,0.06,False,True,
2026-09-10,2026-09-10T10:08:43+00:00,1130016,0.2145,False,True,
2026-09-10,2026-09-10T10:08:43+00:00,608547,0.6235,False,True,
2026-09-10,2026-09-10T10:08:43+00:00,2264327,0.055,False,True,
2026-09-10,2026-09-10T10:08:43+00:00,608566,0.045,False,True,
2026-09-10,2026-09-10T10:08:43+00:00,628940,0.0365,False,True,
2026-09-10,2026-09-10T10:08:43+00:00,1439550,0.037,False,True,
2026-09-10,2026-09-10T10:08:43+00:00,3399197,0.705,False,True,
2026-09-10,2026-09-10T10:08:43+00:00,608553,0.0255,False,True,
2026-09-10,2026-09-10T10:08:43+00:00,3247642,0.075,False,True,
2026-09-10,2026-09-10T10:08:43+00:00,2170255,0.0885,False,True,
2026-09-10,2026-09-10T10:08:43+00:00,3128888,0.325,False,True,
2026-09-10,2026-09-10T10:08:43+00:00,4052413,0.0265,False,True,
2026-09-10,2026-09-10T10:08:43+00:00,1365854,0.185,False,True,
2026-09-10,2026-09-10T10:08:43+00:00,2046125,0.0735,False,True,
2026-09-10,2026-09-10T10:08:43+00:00,2046126,0.0495,False,True,
2026-09-10,2026-09-10T10:08:43+00:00,4052415,0.0565,False,True,
2026-09-10,2026-09-10T10:08:43+00:00,608540,0.099,False,True,
2026-09-10,2026-09-10T10:08:43+00:00,2646914,0.9255,False,True,
2026-09-10,2026-09-10T10:08:43+00:00,3501951,0.105,False,True,
2026-09-10,2026-09-10T10:08:43+00:00,3128887,0.135,False,True,
2026-09-10,2026-09-10T10:08:43+00:00,4052416,0.075,False,True,
2026-09-10,2026-09-10T10:08:43+00:00,4052420,0.52,False,True,
2026-09-10,2026-09-10T10:08:43+00:00,648383,0.325,False,True,
2026-09-10,2026-09-10T10:08:43+00:00,3399450,0.055,False,True,
2026-09-10,2026-09-10T10:08:43+00:00,2243896,0.095,False,True,
2026-09-10,2026-09-10T10:08:43+00:00,2243896,0.095,False,True,
2026-09-10,2026-09-10T10:08:43+00:00,3399450,0.055,False,True,
2026-09-10,2026-09-10T10:08:43+00:00,1365904,0.4535,False,True,
2026-09-10,2026-09-10T10:08:43+00:00,4052417,0.135,False,True,
2026-09-10,2026-09-10T10:08:43+00:00,3008494,0.875,False,True,
2026-09-10,2026-09-10T10:08:43+00:00,3399451,0.085,False,True,
2026-09-10,2026-09-10T10:08:43+00:00,4052423,0.655,False,True,
2026-09-10,2026-09-10T10:08:43+00:00,3399458,0.865,False,True,
2026-09-10,2026-09-10T10:08:43+00:00,2646919,0.032,False,True,
2026-09-10,2026-09-10T10:08:43+00:00,4052414,0.0375,False,True,
2026-09-10,2026-09-10T10:08:43+00:00,1395706,0.061,False,True,
2026-09-10,2026-09-10T10:08:43+00:00,4052432,0.0505,False,True,
2026-09-10,2026-09-10T10:08:43+00:00,1395727,0.23,False,True,
2026-09-10,2026-09-10T10:08:43+00:00,4052418,0.215,False,True,
2026-09-10,2026-09-10T10:08:43+00:00,4052434,0.0355,False,True,
2026-09-10,2026-09-10T10:08:43+00:00,4052446,0.067,False,True,
2026-09-10,2026-09-10T10:08:43+00:00,1282928,0.055,False,True,
2026-09-10,2026-09-10T10:08:43+00:00,1395732,0.395,False,True,
2026-09-10,2026-09-10T10:08:43+00:00,4052460,0.051,False,True,
2026-09-10,2026-09-10T10:08:43+00:00,4052447,0.095,False,True,
2026-09-10,2026-09-10T10:08:43+00:00,3399459,0.755,False,True,
2026-09-10,2026-09-10T10:08:43+00:00,4190831,0.925,False,True,
2026-09-10,2026-09-10T10:08:43+00:00,637004,0.075,False,True,
2026-09-10,2026-09-10T10:08:43+00:00,1283313,0.055,False,True,
2026-09-10,2026-09-10T10:08:43+00:00,1282776,0.055,False,True,
2026-09-10,2026-09-10T10:08:43+00:00,1395701,0.126,False,True,
2026-09-10,2026-09-10T10:08:43+00:00,2658303,0.0315,False,True,
2026-09-10,2026-09-10T10:08:43+00:00,4052452,0.67,False,True,
2026-09-10,2026-09-10T10:08:43+00:00,1283280,0.055,False,True,
2026-09-10,2026-09-10T10:08:43+00:00,1280825,0.055,False,True,
2026-09-10,2026-09-10T10:08:43+00:00,1280865,0.055,False,True,
2026-09-10,2026-09-10T10:08:43+00:00,4052429,0.145,False,True,
2026-09-10,2026-09-10T10:08:43+00:00,4052427,0.255,False,True,
2026-09-10,2026-09-10T10:08:43+00:00,1395720,0.135,False,True,
2026-09-10,2026-09-10T10:08:43+00:00,1395725,0.095,False,True,
2026-09-10,2026-09-10T10:08:43+00:00,1284528,0.055,False,True,
2026-09-10,2026-09-10T10:08:43+00:00,1283433,0.055,False,True,
2026-09-10,2026-09-10T10:08:43+00:00,1283946,0.055,False,True,
2026-09-10,2026-09-10T10:08:43+00:00,1283416,0.055,False,True,
2026-09-10,2026-09-10T10:08:43+00:00,1283376,0.055,False,True,
2026-09-10,2026-09-10T10:08:43+00:00,1395714,0.0345,False,True,
2026-09-10,2026-09-10T10:08:43+00:00,1281108,0.055,False,True,
2026-09-10,2026-09-10T10:08:43+00:00,1365894,0.45,False,True,
2026-09-10,2026-09-10T10:08:43+00:00,1284640,0.055,False,True,
2026-09-10,2026-09-10T10:08:43+00:00,789952,0.295,False,True,
2026-09-10,2026-09-10T10:08:43+00:00,1395710,0.1015,False,True,
2026-09-10,2026-09-10T10:08:43+00:00,4052425,0.415,False,True,
2026-09-10,2026-09-10T10:08:43+00:00,1365861,0.775,False,True,
2026-09-10,2026-09-10T10:08:43+00:00,1283265,0.055,False,True,
2026-09-10,2026-09-10T10:08:43+00:00,1284178,0.055,False,True,
2026-09-10,2026-09-10T10:08:43+00:00,1283177,0.055,False,True,
2026-09-10,2026-09-10T10:08:43+00:00,1283089,0.055,False,True,
2026-09-10,2026-09-10T10:08:43+00:00,1395705,0.1135,False,True,
2026-09-10,2026-09-10T10:08:43+00:00,1283752,0.055,False,True,
2026-09-10,2026-09-10T10:08:43+00:00,1395703,0.2475,False,True,
2026-09-10,2026-09-10T10:08:43+00:00,4052445,0.0445,False,True,
2026-09-10,2026-09-10T10:08:43+00:00,1284162,0.055,False,True,
2026-09-11,2026-09-11T10:06:04+00:00,2252244,0.385,False,True,
2026-09-11,2026-09-11T10:06:04+00:00,2252245,0.605,False,True,
2026-09-11,2026-09-11T10:06:04+00:00,562802,0.865,False,True,
2026-09-11,2026-09-11T10:06:04+00:00,562803,0.145,False,True,
2026-09-11,2026-09-11T10:06:04+00:00,1130012,0.78,False,True,
2026-09-11,2026-09-11T10:06:04+00:00,2589813,0.325,False,True,
2026-09-11,2026-09-11T10:06:04+00:00,2589812,0.655,False,True,
2026-09-11,2026-09-11T10:06:04+00:00,562830,0.355,False,True,
2026-09-11,2026-09-11T10:06:04+00:00,562831,0.135,False,True,
2026-09-11,2026-09-11T10:06:04+00:00,601819,0.445,False,True,
2026-09-11,2026-09-11T10:06:04+00:00,3701690,0.972,False,True,
2026-09-11,2026-09-11T10:06:04+00:00,562793,0.525,False,True,
2026-09-11,2026-09-11T10:06:04+00:00,562794,0.485,False,True,
2026-09-11,2026-09-11T10:06:04+00:00,601826,0.536,False,True,
2026-09-11,2026-09-11T10:06:04+00:00,1130015,0.0305,False,True,
2026-09-11,2026-09-11T10:06:04+00:00,608545,0.1625,False,True,
2026-09-11,2026-09-11T10:06:04+00:00,562828,0.495,False,True,
2026-09-11,2026-09-11T10:06:04+00:00,3501950,0.085,False,True,
2026-09-11,2026-09-11T10:06:04+00:00,1130016,0.176,False,True,
2026-09-11,2026-09-11T10:06:04+00:00,608547,0.6195,False,True,
2026-09-11,2026-09-11T10:06:04+00:00,2264327,0.055,False,True,
2026-09-11,2026-09-11T10:06:04+00:00,608566,0.065,False,True,
2026-09-11,2026-09-11T10:06:04+00:00,628940,0.0475,False,True,
2026-09-11,2026-09-11T10:06:04+00:00,1439550,0.0355,False,True,
2026-09-11,2026-09-11T10:06:04+00:00,3399197,0.71,False,True,
2026-09-11,2026-09-11T10:06:04+00:00,608553,0.0205,False,True,
2026-09-11,2026-09-11T10:06:04+00:00,3247642,0.075,False,True,
2026-09-11,2026-09-11T10:06:04+00:00,2170255,0.1305,False,True,
2026-09-11,2026-09-11T10:06:04+00:00,3128888,0.375,False,True,
2026-09-11,2026-09-11T10:06:04+00:00,4052413,0.0205,False,True,
2026-09-11,2026-09-11T10:06:04+00:00,1365854,0.2615,False,True,
2026-09-11,2026-09-11T10:06:04+00:00,2046125,0.076,False,True,
2026-09-11,2026-09-11T10:06:04+00:00,2046126,0.0565,False,True,
2026-09-11,2026-09-11T10:06:04+00:00,4052415,0.0435,False,True,
2026-09-11,2026-09-11T10:06:04+00:00,608540,0.0985,False,True,
2026-09-11,2026-09-11T10:06:04+00:00,2646914,0.9165,False,True,
2026-09-11,2026-09-11T10:06:04+00:00,3501951,0.125,False,True,
2026-09-11,2026-09-11T10:06:04+00:00,3128887,0.195,False,True,
2026-09-11,2026-09-11T10:06:04+00:00,4052416,0.065,False,True,
2026-09-11,2026-09-11T10:06:04+00:00,4052420,0.39,False,True,
2026-09-11,2026-09-11T10:06:04+00:00,648383,0.275,False,True,
2026-09-11,2026-09-11T10:06:04+00:00,3399450,0.065,False,True,
2026-09-11,2026-09-11T10:06:04+00:00,2243896,0.085,False,True,
2026-09-11,2026-09-11T10:06:04+00:00,2243896,0.085,False,True,
2026-09-11,2026-09-11T10:06:04+00:00,3399450,0.065,False,True,
2026-09-11,2026-09-11T10:06:04+00:00,1365904,0.525,False,True,
2026-09-11,2026-09-11T10:06:04+00:00,4052417,0.105,False,True,
2026-09-11,2026-09-11T10:06:04+00:00,3008494,0.885,False,True,
2026-09-11,2026-09-11T10:06:04+00:00,3399451,0.095,False,True,
2026-09-11,2026-09-11T10:06:04+00:00,4052423,0.745,False,True,
2026-09-11,2026-09-11T10:06:04+00:00,3399458,0.85,False,True,
2026-09-11,2026-09-11T10:06:04+00:00,2646919,0.0245,False,True,
2026-09-11,2026-09-11T10:06:04+00:00,4052414,0.0295,False,True,
2026-09-11,2026-09-11T10:06:04+00:00,1395706,0.0655,False,True,
2026-09-11,2026-09-11T10:06:04+00:00,4052432,0.0625,False,True,
2026-09-11,2026-09-11T10:06:04+00:00,1395727,0.24,False,True,
2026-09-11,2026-09-11T10:06:04+00:00,4052418,0.155,False,True,
2026-09-11,2026-09-11T10:06:04+00:00,4052434,0.0375,False,True,
2026-09-11,2026-09-11T10:06:04+00:00,4052446,0.063,False,True,
2026-09-11,2026-09-11T10:06:04+00:00,1282928,0.055,False,True,
2026-09-11,2026-09-11T10:06:04+00:00,1395732,0.395,False,True,
2026-09-11,2026-09-11T10:06:04+00:00,4052460,0.0505,False,True,
2026-09-11,2026-09-11T10:06:04+00:00,4052447,0.081,False,True,
2026-09-11,2026-09-11T10:06:04+00:00,3399459,0.735,False,True,
2026-09-11,2026-09-11T10:06:04+00:00,4190831,1.0,True,True,
2026-09-11,2026-09-11T10:06:04+00:00,637004,0.075,False,True,
2026-09-11,2026-09-11T10:06:04+00:00,1283313,0.055,False,True,
2026-09-11,2026-09-11T10:06:04+00:00,1282776,0.055,False,True,
